timestamp,instance_id,S,K,J_sk,T,unavailable_prob,observations_possible,downlinks_possible,unavailable_slots,pop_size,max_fes,bga_status,bga_objective,bga_total_observations,bga_total_downlinks,bga_data_downlinked_gb,bga_runtime_minutes,bga_propellant_used,bga_evaluations,bga_feasible_solutions,bga_feasibility_rate,bga_figure_of_merit,ide_status,ide_objective,ide_total_observations,ide_total_downlinks,ide_data_downlinked_gb,ide_runtime_minutes,ide_propellant_used,ide_evaluations,ide_feasible_solutions,ide_feasibility_rate,ide_figure_of_merit,pso_status,pso_objective,pso_total_observations,pso_total_downlinks,pso_data_downlinked_gb,pso_runtime_minutes,pso_propellant_used,pso_evaluations,pso_feasible_solutions,pso_feasibility_rate,pso_figure_of_merit,rga_status,rga_objective,rga_total_observations,rga_total_downlinks,rga_data_downlinked_gb,rga_runtime_minutes,rga_propellant_used,rga_evaluations,rga_feasible_solutions,rga_feasibility_rate,rga_figure_of_merit,tp_ga_status,tp_ga_objective,tp_ga_total_observations,tp_ga_total_downlinks,tp_ga_data_downlinked_gb,tp_ga_runtime_minutes,tp_ga_propellant_used,tp_ga_generations,tp_ga_figure_of_merit
20260131_233147,27,9,5,20,1728,1.0,20733,13803,171,50,5000,Optimal,2123.0,877,623,60.83984375,0.004390935103098552,9.120000000000001,5550,0,0.0,483496.1005235223,Optimal,2353.0,1001,676,66.015625,0.007950290044148763,5.3199999999999985,5000,0,0.0,295964.0449510085,Optimal,2258.0,932,663,64.74609375,0.0031345446904500326,7.079999999999998,5000,0,0.0,720359.8043694871,Optimal,2271.0,933,669,65.33203125,0.0060135801633199055,5.9799999999999995,5000,0,0.0,377645.25263204495,completed,1236.0,412,412,40.234375,1.9581537206967672,0.0,30,631.2068286243614
20260131_233347,28,9,6,20,1728,1.0,25266,16710,171,50,5000,Optimal,2777.0,1165,806,78.7109375,0.004659958680470784,10.640000000000004,5550,0,0.0,595928.0307866263,Optimal,2802.0,1166,818,79.8828125,0.008396387100219727,7.039999999999997,5000,0,0.0,333714.96175142686,Optimal,2906.0,1216,845,82.51953125,0.0035346587498982745,8.259999999999998,5000,0,0.0,822144.4291004423,Optimal,2751.0,1091,830,81.0546875,0.006995765368143717,7.06,5000,0,0.0,393237.8882412348,completed,1529.0,505,512,50.0,2.4586342453956602,0.0,30,621.8899793100144
20260131_233617,29,12,5,20,1728,1.0,20978,13953,228,50,5000,Optimal,2440.0,1002,719,70.21484375,0.004483381907145183,12.160000000000007,5550,0,0.0,544232.0218385507,Optimal,2385.0,971,707,69.04296875,0.00852354367574056,7.559999999999995,5000,0,0.0,279813.1963338337,Optimal,2384.0,956,714,69.7265625,0.0032954772313435873,8.679999999999998,5000,0,0.0,723415.7096658283,Optimal,2306.0,996,655,63.96484375,0.007399340470631917,6.779999999999998,5000,0,0.0,311649.39755813987,completed,1187.0,395,396,38.671875,2.1900049448013306,0.0,30,542.0079086203526
20260131_233831,30,12,6,20,1728,1.0,24929,16525,228,50,5000,Optimal,2731.0,1075,828,80.859375,0.004938646157582601,14.440000000000012,5550,0,0.0,552985.5577539061,Optimal,2752.0,1106,823,80.37109375,0.010115190347035726,11.279999999999996,5000,0,0.0,272066.0615948249,Optimal,2772.0,1138,817,79.78515625,0.003977489471435547,8.059999999999999,5000,0,0.0,696922.0207639006,Optimal,2884.0,1238,823,80.37109375,0.008401270707448323,9.119999999999997,5000,0,0.0,343281.40354329126,completed,1498.0,502,498,48.6328125,2.9168704311052958,0.0,30,513.5641213354684
20260201_115636,1,8,5,20,1728,0.0,20812,14039,0,50,5000,Optimal,1156.0,384,386,37.6953125,9.527642289797464,0.0,5550,5550,1.0,Optimal,3215.0,1583,816,79.6875,8.652616961797078,2.8800000000000012,5000,5000,1.0,Optimal,2860.0,1286,787,76.85546875,8.626674516995747,7.159999999999998,5000,5000,1.0,Optimal,3230.0,1626,802,78.3203125,8.644759861628215,2.6800000000000006,5000,5000,1.0,completed,3033.0,1371,831,81.15234375,2.071579110622406,4.420000000000001,30
20260201_123408,2,8,6,20,1728,0.0,25366,16620,0,50,5000,Optimal,1511.0,509,501,48.92578125,12.23638466199239,0.0,5550,5550,1.0,Optimal,3773.0,1877,948,92.578125,10.437909682591757,3.400000000000001,5000,5000,1.0,Optimal,3553.0,1599,977,95.41015625,10.39151249329249,7.199999999999998,5000,5000,1.0,Optimal,3837.0,1837,1000,97.65625,10.648346332708995,3.5800000000000005,5000,5000,1.0,completed,3499.0,1545,977,95.41015625,2.660331694285075,6.159999999999998,30
20260201_132032,3,9,5,20,1728,0.0,20921,14060,0,50,5000,Optimal,1181.0,393,394,38.4765625,10.413414271672567,0.0,5550,5550,1.0,Optimal,3178.0,1484,847,82.71484375,9.058134400844574,3.1000000000000005,5000,5000,1.0,Optimal,3045.0,1395,825,80.56640625,9.04137834707896,6.059999999999998,5000,5000,1.0,Optimal,3209.0,1531,839,81.93359375,9.048765611648559,3.9400000000000013,5000,5000,1.0,completed,3031.0,1373,829,80.95703125,2.1331241091092425,4.56,30
20260201_140015,4,9,6,20,1728,0.0,25495,16505,0,50,5000,Optimal,1503.0,509,497,48.53515625,12.06679598490397,0.38,5550,5550,1.0,Optimal,3899.0,1965,967,94.43359375,10.86645158926646,3.3000000000000007,5000,5000,1.0,Optimal,3421.0,1689,866,84.5703125,10.812508678436279,6.619999999999998,5000,5000,1.0,Optimal,3846.0,1950,948,92.578125,10.834411362806955,3.5800000000000005,5000,5000,1.0,completed,3565.0,1587,989,96.58203125,2.5407661120096843,6.779999999999998,30
20260201_144723,5,12,5,20,1728,0.0,21077,13607,0,50,5000,Optimal,1270.0,442,414,40.4296875,11.377928713957468,0.38,5550,5550,1.0,Optimal,3193.0,1569,812,79.296875,10.269893960158031,3.020000000000001,5000,5000,1.0,Optimal,2911.0,1243,834,81.4453125,10.238683597246807,10.179999999999998,5000,5000,1.0,Optimal,3176.0,1600,788,76.953125,10.257874457041423,2.940000000000001,5000,5000,1.0,completed,2917.0,1253,832,81.25,2.3830579002698262,8.499999999999998,30
20260201_153156,6,12,6,20,1728,0.0,25081,16648,0,50,5000,Optimal,1546.0,516,515,50.29296875,13.587528971831004,0.0,5550,5550,1.0,Optimal,3826.0,1894,966,94.3359375,12.33115495443344,4.34,5000,5000,1.0,Optimal,3351.0,1443,954,93.1640625,12.28897920846939,15.239999999999997,5000,5000,1.0,Optimal,3917.0,1873,1022,99.8046875,12.327847850322723,4.62,5000,5000,1.0,completed,3498.0,1558,970,94.7265625,2.943527066707611,8.679999999999996,30
20260201_162526,7,8,5,20,1728,0.2,20898,13870,22,50,5000,Optimal,2286.0,928,679,66.30859375,0.1562177856763204,8.74,5550,87,0.015675675675675675,Optimal,2332.0,1002,665,64.94140625,0.006647821267445882,5.439999999999999,5000,0,0.0,Optimal,2573.0,1083,745,72.75390625,0.20846039454142254,6.2,5000,119,0.0238,Optimal,2998.0,1346,826,80.6640625,4.303338682651519,3.8400000000000007,5000,2499,0.4998,completed,2859.0,1319,770,75.1953125,1.849074868361155,4.320000000000001,30
20260201_163158,8,8,6,20,1728,0.2,25348,16779,27,50,5000,Optimal,2695.0,1131,782,76.3671875,0.13509180943171184,9.120000000000001,5550,63,0.011351351351351352,Optimal,2845.0,1167,839,81.93359375,0.4304749449094137,7.379999999999999,5000,205,0.041,Optimal,2880.0,1236,822,80.2734375,0.003007789452870687,7.4,5000,0,0.0,Optimal,2802.0,1194,804,78.515625,0.0061614672342936196,7.879999999999997,5000,0,0.0,completed,3396.0,1604,896,87.5,2.101113971074422,5.919999999999998,30
20260201_163440,9,9,5,20,1728,0.2,21058,13978,36,50,5000,Optimal,2532.0,1136,698,68.1640625,0.12747588157653808,6.079999999999999,5550,67,0.012072072072072072,Optimal,2256.0,910,673,65.72265625,0.007119278113047282,7.259999999999999,5000,0,0.0,Optimal,2355.0,1007,674,65.8203125,0.10637238423029581,7.1599999999999975,5000,57,0.0114,Optimal,2320.0,1008,656,64.0625,0.0055994391441345215,5.920000000000001,5000,0,0.0,completed,2895.0,1297,799,78.02734375,1.8753028512001038,5.919999999999998,30
20260201_163648,10,9,6,20,1728,0.2,25358,16636,34,50,5000,Optimal,2752.0,1174,789,77.05078125,0.004626798629760742,9.500000000000002,5550,0,0.0,Optimal,2912.0,1184,864,84.375,0.008108262221018474,7.459999999999997,5000,0,0.0,Optimal,2798.0,1232,783,76.46484375,0.0031399091084798178,6.82,5000,0,0.0,Optimal,2825.0,1155,835,81.54296875,0.006538252035776774,7.459999999999997,5000,0,0.0,completed,3488.0,1620,934,91.2109375,2.25299285252889,5.759999999999997,30
20260201_163906,11,12,5,20,1728,0.2,20829,13720,45,50,5000,Optimal,2219.0,901,659,64.35546875,0.004493121306101481,11.400000000000006,5550,0,0.0,Optimal,2386.0,1026,680,66.40625,0.008697132269541422,7.839999999999994,5000,0,0.0,Optimal,2324.0,916,704,68.75,0.003367443879445394,9.04,5000,0,0.0,Optimal,2374.0,1042,666,65.0390625,0.007371167341868083,7.9399999999999995,5000,0,0.0,completed,2804.0,1266,769,75.09765625,2.217611269156138,5.659999999999999,30
20260201_164121,12,12,6,20,1728,0.2,25067,16561,48,50,5000,Optimal,2694.0,1106,794,77.5390625,0.1284926931063334,14.440000000000012,5550,50,0.009009009009009009,Optimal,2688.0,1180,754,73.6328125,0.010166406631469727,9.459999999999996,5000,0,0.0,Optimal,2844.0,1238,803,78.41796875,0.004108925660451253,9.7,5000,0,0.0,Optimal,2817.0,1193,812,79.296875,0.008648832639058432,11.699999999999996,5000,0,0.0,completed,3333.0,1453,940,91.796875,2.5366464257240295,11.54,30
20260201_164404,13,8,5,20,1728,0.5,20939,13836,73,50,5000,Optimal,2014.0,778,618,60.3515625,0.0039006392161051433,7.979999999999999,5550,0,0.0,Optimal,2317.0,961,678,66.2109375,0.006720519065856934,5.34,5000,0,0.0,Optimal,2246.0,928,659,64.35546875,0.0028594533602396646,5.000000000000001,5000,0,0.0,Optimal,2283.0,1023,630,61.5234375,0.005265152454376221,5.120000000000001,5000,0,0.0,completed,2860.0,1306,777,75.87890625,1.8789440592130024,6.200000000000001,30
20260201_164559,14,8,6,20,1728,0.5,25220,16448,78,50,5000,Optimal,2609.0,1027,791,77.24609375,0.00403663714726766,9.500000000000002,5550,0,0.0,Optimal,2800.0,1224,788,76.953125,0.0073699514071146645,6.3,5000,0,0.0,Optimal,2863.0,1173,845,82.51953125,0.0030646443367004393,6.900000000000001,5000,0,0.0,Optimal,2726.0,1142,792,77.34375,0.005985458691914876,8.719999999999997,5000,0,0.0,completed,3136.0,1358,889,86.81640625,2.1773054242134093,8.420000000000002,30
20260201_164812,15,9,5,20,1728,0.5,20874,13824,78,50,5000,Optimal,2134.0,876,629,61.42578125,0.004165478547414144,8.74,5550,0,0.0,Optimal,2172.0,942,615,60.05859375,0.006998340288798015,5.28,5000,0,0.0,Optimal,2274.0,938,668,65.234375,0.003045809268951416,6.5200000000000005,5000,0,0.0,Optimal,2272.0,932,670,65.4296875,0.005568476517995199,6.060000000000001,5000,0,0.0,completed,2635.0,1165,735,71.77734375,1.8677816033363341,4.9399999999999995,30
20260201_165006,16,9,6,20,1728,0.5,25147,16430,96,50,5000,Optimal,2505.0,1001,752,73.4375,0.004295853773752848,8.36,5550,0,0.0,Optimal,2585.0,1023,781,76.26953125,0.008154960473378499,6.48,5000,0,0.0,Optimal,2879.0,1221,829,80.95703125,0.0031239708264668782,7.739999999999997,5000,0,0.0,Optimal,2802.0,1294,754,73.6328125,0.0065798203150431315,6.799999999999999,5000,0,0.0,completed,3262.0,1380,941,91.89453125,2.3731866836547852,6.8599999999999985,30
20260201_165231,17,12,5,20,1728,0.5,20940,13759,130,50,5000,Optimal,2291.0,963,664,64.84375,0.00453495184580485,11.400000000000006,5550,0,0.0,Optimal,2345.0,977,684,66.796875,0.008400952816009522,7.1999999999999975,5000,0,0.0,Optimal,2331.0,1003,664,64.84375,0.0034850398699442548,8.319999999999999,5000,0,0.0,Optimal,2305.0,1017,644,62.890625,0.007120104630788168,8.559999999999999,5000,0,0.0,completed,2495.0,1055,720,70.3125,2.1710262179374693,8.159999999999998,30
20260201_165444,18,12,6,20,1728,0.5,24976,16481,115,50,5000,Optimal,2572.0,1104,734,71.6796875,0.004967753092447917,12.920000000000009,5550,0,0.0,Optimal,2972.0,1300,836,81.640625,0.009748363494873047,10.759999999999993,5000,0,0.0,Optimal,2721.0,1143,789,77.05078125,0.004200971126556397,9.879999999999999,5000,0,0.0,Optimal,2658.0,1120,769,75.09765625,0.008670397599538167,9.799999999999992,5000,0,0.0,completed,2805.0,1197,804,78.515625,0.0076686700185139975,11.119999999999996,30
20260201_165447,19,8,5,20,1728,0.8,20815,13692,119,50,5000,Optimal,2277.0,961,658,64.2578125,0.00381773312886556,9.500000000000002,5550,0,0.0,Optimal,2364.0,964,700,68.359375,0.006639941533406576,5.0600000000000005,5000,0,0.0,Optimal,2353.0,1015,669,65.33203125,0.0029181520144144694,5.740000000000001,5000,0,0.0,Optimal,2200.0,1056,572,55.859375,0.005273425579071045,6.26,5000,0,0.0,completed,2520.0,1058,731,71.38671875,1.718407722314199,7.5200000000000005,30
20260201_165632,20,8,6,20,1728,0.8,25407,16602,116,50,5000,Optimal,2779.0,1227,776,75.78125,0.00416180690129598,8.74,5550,0,0.0,Optimal,2763.0,1131,816,79.6875,0.007186909516652425,5.840000000000002,5000,0,0.0,Optimal,2640.0,1110,765,74.70703125,0.0028291821479797365,6.1199999999999966,5000,0,0.0,Optimal,2801.0,1227,787,76.85546875,0.006037914752960205,6.34,5000,0,0.0,completed,2624.0,998,813,79.39453125,2.3002262790997823,6.639999999999996,30
20260201_165852,21,9,5,20,1728,0.8,20823,13940,136,50,5000,Optimal,2184.0,938,623,60.83984375,0.003848429520924886,9.880000000000003,5550,0,0.0,Optimal,2397.0,963,717,70.01953125,0.007131425539652506,6.059999999999999,5000,0,0.0,Optimal,2372.0,958,707,69.04296875,0.003093099594116211,6.139999999999998,5000,0,0.0,Optimal,2285.0,981,652,63.671875,0.005599447091420491,5.759999999999998,5000,0,0.0,completed,2473.0,1025,724,70.703125,1.9006394147872925,7.040000000000001,30
20260201_170049,22,9,6,20,1728,0.8,24983,16573,132,50,5000,Optimal,2883.0,1249,817,79.78515625,0.0043123205502827965,8.74,5550,0,0.0,Optimal,2717.0,1097,810,79.1015625,0.008177451292673747,8.499999999999998,5000,0,0.0,Optimal,2730.0,1194,768,75.0,0.003433513641357422,7.6199999999999966,5000,0,0.0,Optimal,2856.0,1252,802,78.3203125,0.006446194648742676,6.959999999999999,5000,0,0.0,completed,3067.0,1305,881,86.03515625,2.2605241417884825,9.079999999999997,30
20260201_170307,23,12,5,20,1728,0.8,20881,13931,193,50,5000,Optimal,2295.0,985,655,63.96484375,0.004398612181345621,9.500000000000002,5550,0,0.0,Optimal,2368.0,1008,680,66.40625,0.008691525459289551,9.519999999999998,5000,0,0.0,Optimal,2272.0,1004,634,61.9140625,0.003662435213724772,7.319999999999999,5000,0,0.0,Optimal,2162.0,884,639,62.40234375,0.00711289644241333,8.159999999999997,5000,0,0.0,completed,2382.0,978,702,68.5546875,2.085145918528239,9.82,30
20260201_170514,24,12,6,20,1728,0.8,25355,16592,177,50,5000,Optimal,2854.0,1234,810,79.1015625,0.0049990693728129065,15.200000000000014,5550,0,0.0,Optimal,2751.0,1073,839,81.93359375,0.009949163595835368,9.979999999999999,5000,0,0.0,Optimal,2700.0,1146,777,75.87890625,0.003942183653513591,9.819999999999995,5000,0,0.0,Optimal,2826.0,1192,817,79.78515625,0.009059802691141764,10.119999999999992,5000,0,0.0,completed,2858.0,1228,815,79.58984375,2.477418835957845,12.540000000000003,30
20260201_170746,25,8,5,20,1728,1.0,20990,13806,152,50,5000,Optimal,2130.0,858,636,62.109375,0.003935392697652181,7.599999999999999,5550,0,0.0,Optimal,2281.0,855,713,69.62890625,0.007002906004587809,5.000000000000002,5000,0,0.0,Optimal,2433.0,1041,696,67.96875,0.0026059985160827638,5.839999999999999,5000,0,0.0,Optimal,2300.0,944,678,66.2109375,0.005000944932301839,4.880000000000001,5000,0,0.0,completed,1330.0,440,445,43.45703125,1.7485535621643067,0.0,30
20260201_170933,26,8,6,20,1728,1.0,25372,16496,152,50,5000,Optimal,2929.0,1293,818,79.8828125,0.003917260964711507,8.36,5550,0,0.0,Optimal,2836.0,1310,763,74.51171875,0.00747976303100586,7.579999999999998,5000,0,0.0,Optimal,2599.0,1025,787,76.85546875,0.00311587651570638,7.6599999999999975,5000,0,0.0,Optimal,2787.0,1163,812,79.296875,0.0057725628217061365,6.899999999999999,5000,0,0.0,completed,1520.0,506,507,49.51171875,2.1452398697535195,0.0,30
20260201_171144,27,9,5,20,1728,1.0,20733,13803,171,50,5000,Optimal,2123.0,877,623,60.83984375,0.0037699302037556967,9.120000000000001,5550,0,0.0,Optimal,2353.0,1001,676,66.015625,0.007086531321207682,5.3199999999999985,5000,0,0.0,Optimal,2258.0,932,663,64.74609375,0.0030782262484232584,7.079999999999998,5000,0,0.0,Optimal,2271.0,933,669,65.33203125,0.005780227979024251,5.9799999999999995,5000,0,0.0,completed,1236.0,412,412,40.234375,1.8630523959795633,0.0,30
20260201_171338,28,9,6,20,1728,1.0,25266,16710,171,50,5000,Optimal,2777.0,1165,806,78.7109375,0.004610669612884521,10.640000000000004,5550,0,0.0,Optimal,2802.0,1166,818,79.8828125,0.007889358202616374,7.039999999999997,5000,0,0.0,Optimal,2906.0,1216,845,82.51953125,0.0032682379086812338,8.259999999999998,5000,0,0.0,Optimal,2751.0,1091,830,81.0546875,0.006455639998118083,7.06,5000,0,0.0,completed,1529.0,505,512,50.0,2.2833807945251463,0.0,30
20260201_171558,29,12,5,20,1728,1.0,20978,13953,228,50,5000,Optimal,2440.0,1002,719,70.21484375,0.005647826194763184,12.160000000000007,5550,0,0.0,Optimal,2385.0,971,707,69.04296875,0.009800684452056885,7.559999999999995,5000,0,0.0,Optimal,2384.0,956,714,69.7265625,0.003991703192392985,8.679999999999998,5000,0,0.0,Optimal,2306.0,996,655,63.96484375,0.008395965894063313,6.779999999999998,5000,0,0.0,completed,1187.0,395,396,38.671875,2.2574198404947916,0.0,30
20260201_171816,30,12,6,20,1728,1.0,24929,16525,228,50,5000,Optimal,2731.0,1075,828,80.859375,0.0049267808596293134,14.440000000000012,5550,0,0.0,Optimal,2752.0,1106,823,80.37109375,0.009631188710530598,11.279999999999996,5000,0,0.0,Optimal,2772.0,1138,817,79.78515625,0.003961674372355143,8.059999999999999,5000,0,0.0,Optimal,2884.0,1238,823,80.37109375,0.00847847859064738,9.119999999999997,5000,0,0.0,completed,1498.0,502,498,48.6328125,2.5749410033226012,0.0,30
